region_cd,region_nm,research_date,apt_type,size_gbn,rate,level_no
42000,강원,202004,7,2,8.66727523743303,0
43000,충북,202004,7,3,7.427322440114007,0
45000,전북,202004,7,1,11.401096333082737,0
A2000,수도권,202004,1,1,4.559070848900076,0
A5000,5대광역시,202004,1,1,5.16,0
11A01,강북지역,202004,1,2,3.840000000000001,1
11A12,동북권,202004,1,2,3.851851851851852,1
29000,광주,202004,1,2,4.256211218340086,0
42000,강원,202004,1,2,4.992000000000001,0
44000,충남,202004,1,3,4.874999999999999,0
50000,제주,202004,1,1,4.827583448275862,0
50000,제주,202006,1,3,4.665205583805051,0
11A12,동북권,202006,35,1,5.104738834022964,1
26000,부산,202006,35,1,8.866832092638546,0
30000,대전,202006,35,3,6,0
31000,울산,202006,35,1,8.93969032535065,0
42000,강원,202006,35,2,6.813045629080193,0
44000,충남,202006,35,1,9.994108983799705,0
46000,전남,202006,35,2,9.545643539597059,0
45000,전북,202005,7,3,7.002306990718385,0
46000,전남,202005,7,2,9.613553843007328,0
47000,경북,202005,7,3,6.588967401606714,0
A2001,지방,202005,7,1,10.298483243204922,0
A5000,5대광역시,202005,7,3,5.993495723855176,0
11A01,강북지역,202005,7,3,4.535701046256798,1
11A13,서북권,202005,7,2,6.126126126126126,1
11A13,서북권,202005,7,1,7.290899526564966,1
11A14,서남권,202005,7,2,5.8283354635729046,1
26000,부산,202005,7,1,9.461301658859023,0
31000,울산,202005,7,3,6.2121523321623595,0
A2000,수도권,202005,1,3,4.126648680748337,0
A5000,5대광역시,202005,1,3,4.020326056005798,0
11000,서울,202005,1,1,4.200176782557454,0
26000,부산,202005,1,2,4.199999999999999,0
27000,대구,202005,1,2,4,0
42000,강원,202005,1,3,4.427917620137299,0
42000,강원,202005,1,2,4.992000000000001,0
46000,전남,202005,1,1,8.93075019230791,0
47000,경북,202005,1,1,6.193548387096774,0
A5000,5대광역시,202005,35,2,6.319794777478341,0
11A01,강북지역,202005,35,3,4.1605533030649555,1
11A13,서북권,202005,35,3,3.9842381175049506,1
11A13,서북권,202005,35,2,4.388460718003667,1
11A14,서남권,202005,35,2,4.008464240984223,1
26000,부산,202005,35,3,4.832983044711417,0
26000,부산,202005,35,2,5.5511938796042966,0
26000,부산,202005,35,1,8.936915470304402,0
28000,인천,202005,35,2,6.741498479402821,0
30000,대전,202005,35,3,6.001159503811739,0
36000,세종,202005,35,3,6.545454545454545,0
36000,세종,202005,35,1,5.51625486491269,0
46000,전남,202005,35,3,5.118338475604995,0
46000,전남,202005,35,1,8.871375325677892,0
48000,경남,202006,35,1,11.495012940753071,0
50000,제주,202006,35,1,5.89743477326833,0
A1000,전국,202006,35,2,5.06787844362397,0
A5000,5대광역시,202006,35,1,8.848215145004925,0
A8000,8개시도,202006,35,3,5.5324265805985,0
11000,서울,202006,35,2,4.124472766480459,0
11000,서울,202006,35,3,4.0849956634865565,0
11A11,도심권,202001,7,2,5.98029221882433,1
11A12,동북권,202001,7,2,5.478862844557525,1
11A12,동북권,202001,7,1,6.956521739130435,1
11A15,동남권,202001,7,1,6.109375741751721,1
27000,대구,202001,7,2,8.551876188830445,0
36000,세종,202001,7,1,9.230769230769232,0
41000,경기,202001,7,1,9.587539896713743,0
44000,충남,202001,7,2,9.51635787588677,0
44000,충남,202001,7,1,11.138438880706921,0
50000,제주,202001,7,3,5.355308480059627,0
11000,서울,202001,1,3,3.9183673469387763,0
11A02,강남지역,202001,1,2,3.678793086985582,1
11A11,도심권,202001,1,3,4.350492880613362,1
11A12,동북권,202001,1,1,4.363636363636364,1
31000,울산,202001,1,2,4.159380163079682,0
44000,충남,202001,1,2,4.689289501590668,0
47000,경북,202001,1,2,4.588235294117648,0
50000,제주,202001,1,1,5.063359923489904,0
A2001,지방,202001,35,1,9.490882710640715,0
A2001,지방,202002,7,3,6.106329113924049,0
A5000,5대광역시,202002,7,1,9.601465425125935,0
A8000,8개시도,202002,7,1,11.134020618556702,0
11000,서울,202002,7,2,5.577487259029469,0
11A13,서북권,202002,7,3,5.119168944326367,1
11A13,서북권,202002,7,2,5.958060273708261,1
26000,부산,202002,7,1,8.548352435530084,0
28000,인천,202002,7,1,10.04995217345095,0
36000,세종,202002,7,1,9.094757872704786,0
41000,경기,202002,7,3,5.392336566088126,0
41000,경기,202002,7,1,9.639889196675899,0
42000,강원,202002,7,1,9.392612228433123,0
43000,충북,202002,7,2,10.32258064516129,0
A1000,전국,202002,1,1,5.002752290520448,0
A8000,8개시도,202002,1,2,4.667246564335221,0
11A01,강북지역,202002,1,2,3.842987867091085,1
11A11,도심권,202002,1,1,4.105263157894737,1
11A14,서남권,202002,1,1,4.285714285714286,1
30000,대전,202002,1,2,4.13792113005111,0
47000,경북,202002,1,1,6,0
11A02,강남지역,202001,35,1,4.133076770810179,1
29000,광주,202001,35,3,4.500000000000001,0
30000,대전,202001,35,3,5.141178665170042,0
31000,울산,202001,35,3,5.146133747175902,0
43000,충북,202001,35,3,6.065568486902451,0
43000,충북,202001,35,1,12.159335347061015,0
A2000,수도권,202006,7,1,7.448275862068965,0
A2001,지방,202006,7,2,9.000000000000002,0
A8000,8개시도,202006,7,2,9.639510361095441,0
11A02,강남지역,202006,7,3,3.84963990864865,1
29000,광주,202006,7,3,7.094432947310451,0
36000,세종,202006,7,3,6.618740819501625,0
48000,경남,202002,1,1,5.438285207656031,0
28000,인천,202002,35,3,5.142857142857142,0
44000,충남,202002,35,1,10.045338936193742,0
46000,전남,202002,35,2,9.084745762711863,0
48000,경남,202002,35,3,6.084837218493666,0
48000,경남,202002,35,2,7.516834022445364,0
50000,제주,202002,35,2,4.703651354462379,0
50000,제주,202002,35,1,6.388822377779969,0
A1000,전국,202002,35,3,4.649527989476286,0
A2000,수도권,202002,35,1,5.000645078054445,0
11A02,강남지역,202002,35,2,4.060120278143206,1
11A01,강북지역,202003,1,3,4.051948051948052,1
11A02,강남지역,202003,1,3,3.8416495064014207,1
11A13,서북권,202003,1,1,4.090909090909091,1
11A15,동남권,202003,1,1,3.852280710027662,1
26000,부산,202003,1,1,5.052631578947368,0
27000,대구,202003,1,1,4.765078307230923,0
43000,충북,202003,1,2,4.799999999999999,0
45000,전북,202003,1,1,6.857142857142858,0
45000,전북,202003,1,3,4.799448929580913,0
46000,전남,202003,1,1,8.988539611994705,0
47000,경북,202003,1,1,6.074119261857557,0
48000,경남,202003,1,3,4.2,0
A5000,5대광역시,202003,35,1,9.383355843135329,0
11A12,동북권,202003,35,3,4.034487022135039,1
29000,광주,202003,35,3,4.800000000000001,0
30000,대전,202003,35,1,9.317402525454341,0
41000,경기,202003,35,3,5.2808741167308995,0
42000,강원,202003,35,3,5.29749421493209,0
42000,강원,202003,35,2,6.658896158284083,0
44000,충남,202003,35,2,7.636363636363637,0
11000,서울,202003,7,2,5.538694779398347,0
11A13,서북권,202003,7,1,7.16723001238245,1
11A14,서남권,202003,7,1,6.334873800213295,1
26000,부산,202003,7,1,8.94722264908205,0
29000,광주,202003,7,1,10.716550301343013,0
30000,대전,202003,7,3,6.0355661540993495,0
41000,경기,202003,7,1,9.616389221006163,0
43000,충북,202003,7,2,10.511841175814506,0
44000,충남,202003,7,3,6.9467524094493385,0
47000,경북,202003,7,1,12.23796426838006,0
50000,제주,202003,7,1,9.23076923076923,0
11A11,도심권,202006,1,3,4.235294117647058,1
11A14,서남권,202006,1,1,4.235294117647059,1
11A14,서남권,202006,1,2,3.5999999999999996,1
26000,부산,202006,1,3,4.088001304467468,0
28000,인천,202006,1,1,5,0
43000,충북,202006,1,2,4.666666666666667,0
A2001,지방,202004,35,3,5.541042821885707,0
11A12,동북권,202004,35,1,5.148198185241383,1
26000,부산,202004,35,2,5.838214345215477,0
28000,인천,202004,35,1,11.016611939206014,0
43000,충북,202004,35,2,8.8932632006045,0
45000,전북,202004,35,2,8.378151349101785,0
A1000,전국,202004,7,3,5.427561837455831,0
A2001,지방,202004,7,3,6.190128990136049,0
A8000,8개시도,202004,7,2,9.713836950418191,0
11A11,도심권,202004,7,2,5.803208128513301,1
11A11,도심권,202004,7,1,7.176521306582655,1
11A13,서북권,202004,7,2,6.110280821553806,1
29000,광주,202004,7,1,11.121087751999573,0
30000,대전,202004,7,1,8.90427114907688,0
31000,울산,202004,7,3,6.44244190934594,0
42000,강원,202004,7,1,9.283714623847029,0
44000,충남,202004,7,1,10.83447332421341,0
A2000,수도권,202004,1,2,4.0126556676692635,0
A2000,수도권,202004,1,3,4.137931034482759,0
11000,서울,202004,1,2,3.75,0
11A02,강남지역,202004,1,2,3.6939670284108175,1
11A14,서남권,202004,1,1,4.251415186414211,1
11A15,동남권,202004,1,1,3.8606572364569347,1
28000,인천,202004,1,3,4.5,0
30000,대전,202004,1,1,5.87872935535429,0
31000,울산,202004,1,1,5.248159607382909,0
42000,강원,202004,1,3,4.444444444444445,0
46000,전남,202004,1,3,3.642857142857143,0
47000,경북,202004,1,3,4.5,0
50000,제주,202004,1,2,4.791665,0
48000,경남,202006,1,2,4.42138474785091,0
48000,경남,202006,1,1,5.408503937007874,0
11A14,서남권,202006,35,3,4.509599851556687,1
11A11,도심권,202006,35,2,4.931363037321595,1
27000,대구,202006,35,2,6.517407881924607,0
28000,인천,202006,35,1,11.157221673184356,0
43000,충북,202006,35,3,6.980766471876584,0
45000,전북,202006,35,3,5.6184873342554065,0
48000,경남,202005,7,2,9.327366758826395,0
50000,제주,202005,7,3,5.714611761748861,0
A2000,수도권,202005,7,3,4.831710995706748,0
A2001,지방,202005,7,2,9.02339240506329,0
11A13,서북권,202005,7,3,4.718624549922884,1
26000,부산,202005,7,2,7.50321022045099,0
28000,인천,202005,7,3,6.908073108860894,0
30000,대전,202005,7,2,7.278688524590164,0
36000,세종,202005,7,2,9.179540246877078,0
A2001,지방,202005,1,3,4.173913043478262,0
11A12,동북권,202005,1,3,3.986481268292331,1
26000,부산,202005,1,1,5.078045063361327,0
28000,인천,202005,1,3,4.4802320762536265,0
29000,광주,202005,1,3,3.9,0
30000,대전,202005,1,2,4.010254575422005,0
36000,세종,202005,1,2,4.235294117647059,0
A2000,수도권,202005,35,2,4.9531129900076865,0
A2001,지방,202005,35,1,8.98691116029086,0
A8000,8개시도,202005,35,1,10.253794772791963,0
A8000,8개시도,202005,35,3,5.546677215189874,0
11A11,도심권,202005,35,1,5.475607030671977,1
27000,대구,202005,35,2,7.498620193314235,0
28000,인천,202005,35,1,10.982315385050004,0
31000,울산,202005,35,1,8.993031835694346,0
41000,경기,202005,35,3,5.400930106142083,0
42000,강원,202005,35,3,6.317809063735035,0
43000,충북,202005,35,3,6.971740368894814,0
44000,충남,202005,35,3,8.61925333816026,0
46000,전남,202005,35,2,10.892428997877154,0
48000,경남,202005,35,2,7.053075417482198,0
50000,제주,202005,35,1,7.0936011560893,0
46000,전남,202006,35,1,10.960889570552148,0
47000,경북,202006,35,3,5.912385444021653,0
48000,경남,202006,35,2,6.592647546873369,0
50000,제주,202006,35,3,4.716041741866613,0
11A02,강남지역,202006,35,2,4.095213718965959,1
A1000,전국,202001,7,2,7.043478260869565,0
A2001,지방,202001,7,1,10.394264343596959,0
A5000,5대광역시,202001,7,3,5.982335310613887,0
A8000,8개시도,202001,7,2,9.714285714285714,0
11000,서울,202001,7,2,5.627242886517914,0
11A15,동남권,202001,7,2,5.122084311439984,1
26000,부산,202001,7,3,5.71606397774687,0
27000,대구,202001,7,1,10.588235294117647,0
27000,대구,202001,7,3,5.871572645982852,0
42000,강원,202001,7,2,8.522100420606197,0
43000,충북,202001,7,1,11.717171717171718,0
47000,경북,202001,7,1,12.409905657711025,0
A2001,지방,202001,1,1,5.847225630181301,0
A2001,지방,202001,1,2,4.445403337024634,0
11A11,도심권,202001,1,2,4.014005204636858,1
11A13,서북권,202001,1,3,3.877613706491243,1
11A14,서남권,202001,1,1,4.363636363636364,1
11A14,서남권,202001,1,3,3.749999999999999,1
11A14,서남권,202001,1,2,3.691505728610474,1
11A15,동남권,202001,1,2,3.672860545833435,1
26000,부산,202001,1,1,5.046823096257993,0
27000,대구,202001,1,2,4.000000000000001,0
29000,광주,202001,1,3,3.54515193431426,0
29000,광주,202001,1,2,4.235294117647059,0
42000,강원,202001,1,1,7.199999999999999,0
43000,충북,202001,1,3,4.339943463513389,0
43000,충북,202001,1,1,6.51295681063123,0
46000,전남,202001,1,2,4.615384615384616,0
46000,전남,202001,1,1,8.553341148886284,0
A2001,지방,202002,7,1,10.420877199680707,0
A5000,5대광역시,202002,7,2,8.210251979030282,0
A8000,8개시도,202002,7,2,9.72972972972973,0
11A01,강북지역,202002,7,3,4.477657248731403,1
11A02,강남지역,202002,7,2,5.515186086308657,1
11A14,서남권,202002,7,2,5.8167585517568074,1
26000,부산,202002,7,3,5.709052600571903,0
31000,울산,202002,7,2,8.591638704379697,0
45000,전북,202002,7,1,11.636363636363637,0
50000,제주,202002,7,1,8.873239436619718,0
A1000,전국,202002,1,3,4.1666625,0
11A12,동북권,202002,1,3,4,1
11A15,동남권,202002,1,1,3.8181818181818183,1
27000,대구,202002,1,3,4,0
30000,대전,202002,1,1,6,0
11A15,동남권,202001,35,1,3.9217056828469374,1
28000,인천,202001,35,3,5.5408894731231655,0
44000,충남,202001,35,3,8.258197601959688,0
45000,전북,202001,35,2,7.5,0
50000,제주,202001,35,3,5.0161600760047795,0
A1000,전국,202006,7,2,6.988380788997442,0
A2000,수도권,202006,7,2,6.082166547405024,0
A2000,수도권,202006,7,3,4.854363861870879,0
11A11,도심권,202006,7,1,6.861333768941938,1
11A15,동남권,202006,7,2,5.0904025004540205,1
11A15,동남권,202006,7,3,3.7604150407526693,1
28000,인천,202006,7,1,10.314194718354656,0
30000,대전,202006,7,3,5.484313925083278,0
47000,경북,202006,7,2,10.5,0
48000,경남,202006,7,2,9.329278168697249,0
48000,경남,202002,1,3,4.285714285714286,0
11A12,동북권,202002,35,1,4.925920299733539,1
11A13,서북권,202002,35,1,5.025867401364316,1
27000,대구,202002,35,1,9.70137574533798,0
30000,대전,202002,35,1,10.271923275497919,0
30000,대전,202002,35,2,8.504324767977774,0
36000,세종,202002,35,1,8.446538972718882,0
41000,경기,202002,35,1,8.555808007344663,0
43000,충북,202002,35,1,11.976156902961158,0
45000,전북,202002,35,1,11.01750134090864,0
47000,경북,202002,35,3,6.4337625207094336,0
11A01,강북지역,202002,35,1,4.994753932688706,1
11A11,도심권,202002,35,3,4.591301606399303,1
A2000,수도권,202003,1,3,4.14076581819633,0
31000,울산,202003,1,2,4.221001221001221,0
46000,전남,202003,1,2,4.615384615384614,0
48000,경남,202003,1,1,5.443375923471098,0
50000,제주,202003,1,3,4.321471893326867,0
50000,제주,202003,1,1,4.943669034616031,0
A2000,수도권,202003,35,2,5.056007247734417,0
11000,서울,202003,35,3,3.9437871633882375,0
11A11,도심권,202003,35,1,5.44517107732524,1
11A12,동북권,202003,35,1,5.11005272580804,1
31000,울산,202003,35,1,8.875695051602019,0
31000,울산,202003,35,3,5.519456445532598,0
36000,세종,202003,35,3,,0
41000,경기,202003,35,1,8.492788527830125,0
43000,충북,202003,35,1,11.636363636363637,0
47000,경북,202003,35,1,10.34928848641656,0
A2000,수도권,202003,7,1,7.5260341968545035,0
A2001,지방,202003,7,3,6.1303760414321085,0
A5000,5대광역시,202003,7,3,6,0
11A01,강북지역,202003,7,2,5.5616254335981345,1
11A02,강남지역,202003,7,3,3.9636241286783376,1
11A02,강남지역,202003,7,2,5.507885103370815,1
11A15,동남권,202003,7,1,6,1
28000,인천,202003,7,2,9.037974683544304,0
30000,대전,202003,7,2,7.29128935765009,0
30000,대전,202003,7,1,8.761497910717964,0
31000,울산,202003,7,2,8.774087913581084,0
36000,세종,202003,7,1,9.105058365758756,0
41000,경기,202003,7,3,5.4582296455026365,0
42000,강원,202003,7,2,8.705469103424214,0
48000,경남,202003,7,3,5.685396367972766,0
11000,서울,202006,1,1,4.211640010920692,0
11A02,강남지역,202006,1,3,3.8000000000000007,1
11A15,동남권,202006,1,1,3.875365410190624,1
29000,광주,202006,1,1,5.454545454545454,0
30000,대전,202006,1,1,5.876033950546574,0
31000,울산,202006,1,3,4.077786765995678,0
36000,세종,202006,1,2,4.235294117647059,0
41000,경기,202006,1,1,4.8,0
44000,충남,202006,1,3,4.739838586707496,0
A1000,전국,202004,35,2,5.1180555555555545,0
A5000,5대광역시,202004,35,1,9.162721260879362,0
A5000,5대광역시,202004,35,2,6.460915722673626,0
A5000,5대광역시,202004,35,3,5.16191689111006,0
11A02,강남지역,202004,35,1,4.073541968587208,1
11A13,서북권,202004,35,2,4.39484507324882,1
11A14,서남권,202004,35,1,4.387162631064463,1
11A15,동남권,202004,35,3,3.7292558866334757,1
11A15,동남권,202004,35,1,3.8418098152118927,1
31000,울산,202004,35,2,8.585030792621492,0
36000,세종,202004,35,2,7.61355330347193,0
44000,충남,202004,35,3,8.258197601959688,0
46000,전남,202004,35,3,5.514953357155558,0
47000,경북,202004,35,2,8.271594177634446,0
A2000,수도권,202004,7,2,6.088484120012945,0
11A02,강남지역,202004,7,1,6.230769230769231,1
11A12,동북권,202004,7,3,4.363636363636363,1
26000,부산,202004,7,3,6.136306309542107,0
27000,대구,202004,7,2,8.99641105175202,0
36000,세종,202004,7,2,9.143563018722256,0
41000,경기,202004,7,3,5.468711536498237,0
42000,강원,202004,7,3,6.49561504940617,0
43000,충북,202004,7,2,10.335570469798656,0
45000,전북,202004,7,3,7.293110159595175,0
11A01,강북지역,202004,1,3,4.03408697017063,1
11A02,강남지역,202004,1,3,3.8313253012048203,1
11A12,동북권,202004,1,1,4.402378641373126,1
11A13,서북권,202004,1,1,4.235294117647059,1
11A15,동남권,202004,1,3,3.8488422826137834,1
11A15,동남권,202004,1,2,3.733333333333334,1
26000,부산,202004,1,3,4.105263157894737,0
29000,광주,202004,1,3,3.7784438026053038,0
29000,광주,202004,1,1,5.454545454545454,0
31000,울산,202004,1,2,4.125,0
42000,강원,202004,1,1,6.666666666666667,0
43000,충북,202004,1,2,4.615384615384616,0
45000,전북,202004,1,1,6.857142857142858,0
50000,제주,202004,1,3,4.38353800050513,0
46000,전남,202006,1,2,4.615384615384616,0
50000,제주,202006,1,2,4.736842105263158,0
50000,제주,202006,1,1,4.999994999999998,0
11A13,서북권,202006,35,2,4.487551304409646,1
11A15,동남권,202006,35,1,3.9057073719091595,1
26000,부산,202006,35,3,4.888737820655841,0
11A11,도심권,202006,35,3,4.712837404075597,1
29000,광주,202006,35,3,4.9074894160125995,0
36000,세종,202006,35,3,,0
42000,강원,202006,35,3,6.545454545454546,0
44000,충남,202006,35,2,8.81920425400994,0
45000,전북,202006,35,2,9.816163967075532,0
45000,전북,202005,7,1,11.666666666666666,0
A2001,지방,202005,7,3,6.1536469145301425,0
A5000,5대광역시,202005,7,1,9.644440066975278,0
11A11,도심권,202005,7,2,5.652947719688542,1
11A12,동북권,202005,7,3,4.385927505330491,1
11A14,서남권,202005,7,1,6.267393395319012,1
11A14,서남권,202005,7,3,4.101043015534136,1
11A15,동남권,202005,7,1,6.087804878048781,1
29000,광주,202005,7,2,9.375,0
30000,대전,202005,7,3,5.506608662280666,0
41000,경기,202005,7,1,9.57393112395965,0
A2001,지방,202005,1,2,4.363636363636364,0
11A01,강북지역,202005,1,1,4.389292285890816,1
11A02,강남지역,202005,1,1,4,1
11A15,동남권,202005,1,1,3.84,1
27000,대구,202005,1,1,4.838709677419355,0
28000,인천,202005,1,1,4.999999999999999,0
29000,광주,202005,1,1,5.481660668959357,0
31000,울산,202005,1,3,4.183333333333334,0
36000,세종,202005,1,3,4.285714285714286,0
46000,전남,202005,1,2,4.615384615384616,0
